pos,value,force
24271,1004.64,0
24271,1007.08,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1007.08,0
24271,1004.64,0
24271,1002.2,0
24271,1005.86,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1008.3,0
24271,1004.64,0
24271,1003.42,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1003.42,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1005.86,0
24271,1004.64,0
24271,1003.42,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1004.64,0
24271,1005.86,0
24271,1004.64,0
24271,1003.42,0
24271,1003.42,0
24271,1004.64,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1007.08,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1004.64,0
24271,1005.86,0
24271,1005.86,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1003.42,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1004.64,0
24271,1005.86,0
24271,1008.3,0
24271,1005.86,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1008.3,0
24271,1007.08,0
24271,1005.86,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1004.64,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1010.74,0.06
24271,1007.08,0
24271,1005.86,0
24271,1008.3,0
24271,1009.52,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1009.52,0
24271,1008.3,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1011.96,0.07
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1004.64,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1004.64,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1004.64,0
24271,1005.86,0
24271,1008.3,0
24271,1008.3,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1003.42,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1005.86,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1004.64,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24271,1007.08,0
24271,1009.52,0
24271,1007.08,0
24271,1005.86,0
24271,1007.08,0
24271,1007.08,0
24271,1008.3,0
24271,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1010.74,0.06
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1008.3,0
24272,1008.3,0
24272,1010.74,0.06
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1008.3,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1003.42,0
24272,1007.08,0
24272,1007.08,0
24272,1010.74,0.06
24272,1008.3,0
24272,1007.08,0
24272,1004.64,0
24272,1008.3,0
24272,1005.86,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1016.85,0.09
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1005.86,0
24272,1007.08,0
24272,1010.74,0.06
24272,1008.3,0
24272,1009.52,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1004.64,0
24272,1004.64,0
24272,1009.52,0
24272,1008.3,0
24272,1007.08,0
24272,1005.86,0
24272,1005.86,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1003.42,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1011.96,0.07
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1004.64,0
24272,1004.64,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1004.64,0
24272,1007.08,0
24272,1007.08,0
24272,1004.64,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1010.74,0.06
24272,1007.08,0
24272,1005.86,0
24272,1009.52,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1004.64,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1009.52,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1008.3,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1004.64,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1010.74,0.06
24272,1005.86,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1009.52,0
24272,1005.86,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1005.86,0
24272,1008.3,0
24272,1008.3,0
24272,1008.3,0
24272,1007.08,0
24272,1003.42,0
24272,1007.08,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1005.86,0
24272,1007.08,0
24272,1007.08,0
24272,1009.52,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24272,1008.3,0
24272,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1010.74,0.06
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1004.64,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1009.52,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1008.3,0
24273,1008.3,0
24273,1010.74,0.06
24273,1007.08,0
24273,1009.52,0
24273,1007.08,0
24273,1005.86,0
24273,1010.74,0.06
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1002.2,0
24273,1007.08,0
24273,1003.42,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1007.08,0
24273,1004.64,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1005.86,0
24273,1004.64,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1010.74,0.06
24273,1007.08,0
24273,1004.64,0
24273,1008.3,0
24273,1009.52,0
24273,1009.52,0
24273,1008.3,0
24273,1008.3,0
24273,1009.52,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1004.64,0
24273,1005.86,0
24273,1007.08,0
24273,997.31,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1009.52,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1008.3,0
24273,1009.52,0
24273,1004.64,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1004.64,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1009.52,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1004.64,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1008.3,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1005.86,0
24273,1009.52,0
24273,1007.08,0
24273,1009.52,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1009.52,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1005.86,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1008.3,0
24273,1004.64,0
24273,1009.52,0
24273,1007.08,0
24273,1005.86,0
24273,1005.86,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1007.08,0
24273,1004.64,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1005.86,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1005.86,0
24273,1009.52,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1004.64,0
24273,1007.08,0
24273,1005.86,0
24273,1008.3,0
24273,1008.3,0
24273,1007.08,0
24273,1007.08,0
24273,1008.3,0
24273,1008.3,0
24273,1003.42,0
24273,1005.86,0
24273,1007.08,0
24273,1008.3,0
24273,1007.08,0
24273,1011.96,0.07
24273,1007.08,0
24273,1005.86,0
24273,1009.52,0
24273,1007.08,0
24273,1005.86,0
24273,1007.08,0
24273,1007.08,0
24273,1007.08,0
24273,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1005.86,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1010.74,0.06
24274,1007.08,0
24274,1004.64,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1010.74,0.06
24274,1007.08,0
24274,1005.86,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1009.52,0
24274,1008.3,0
24274,1009.52,0
24274,1008.3,0
24274,1005.86,0
24274,1005.86,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1008.3,0
24274,1003.42,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1008.3,0
24274,1008.3,0
24274,1009.52,0
24274,1007.08,0
24274,1007.08,0
24274,1004.64,0
24274,1008.3,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1000.98,0
24274,1008.3,0
24274,1005.86,0
24274,1008.3,0
24274,1010.74,0.06
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1005.86,0
24274,1005.86,0
24274,1008.3,0
24274,1002.2,0
24274,1008.3,0
24274,1005.86,0
24274,1008.3,0
24274,1008.3,0
24274,1008.3,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1010.74,0.06
24274,1007.08,0
24274,1003.42,0
24274,1008.3,0
24274,1007.08,0
24274,1005.86,0
24274,1009.52,0
24274,1007.08,0
24274,1008.3,0
24274,1010.74,0.06
24274,1007.08,0
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1004.64,0
24274,1007.08,0
24274,1008.3,0
24274,1005.86,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1003.42,0
24274,1007.08,0
24274,1005.86,0
24274,1008.3,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1011.96,0.07
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1005.86,0
24274,1007.08,0
24274,1010.74,0.06
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1009.52,0
24274,1005.86,0
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1005.86,0
24274,1008.3,0
24274,1008.3,0
24274,1008.3,0
24274,1009.52,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1003.42,0
24274,1008.3,0
24274,1007.08,0
24274,1008.3,0
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1010.74,0.06
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1011.96,0.07
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1008.3,0
24274,1005.86,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1005.86,0
24274,1005.86,0
24274,1008.3,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1009.52,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1004.64,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1007.08,0
24274,1008.3,0
24274,1008.3,0
24274,1005.86,0
24274,1008.3,0
24274,1007.08,0
24274,1007.08,0
24274,1008.3,0
24274,1004.64,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1009.52,0
24274,1004.64,0
24274,1007.08,0
24274,1008.3,0
24274,1004.64,0
24274,1007.08,0
24274,1007.08,0
24274,1007.08,0
24274,1005.86,0
24274,1007.08,0
24274,1004.64,0
24275,1007.08,0
24275,1005.86,0
24275,1004.64,0
24275,1008.3,0
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1005.86,0
24275,1004.64,0
24275,1008.3,0
24275,1007.08,0
24275,1005.86,0
24275,1008.3,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1008.3,0
24275,1005.86,0
24275,1004.64,0
24275,1008.3,0
24275,1007.08,0
24275,1010.74,0.06
24275,1007.08,0
24275,1003.42,0
24275,1009.52,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1010.74,0.06
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1009.52,0
24275,1008.3,0
24275,1009.52,0
24275,1007.08,0
24275,1004.64,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1004.64,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1004.64,0
24275,1004.64,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1008.3,0
24275,1005.86,0
24275,1009.52,0
24275,1008.3,0
24275,1007.08,0
24275,1011.96,0.07
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1004.64,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1005.86,0
24275,1008.3,0
24275,1009.52,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1009.52,0
24275,1007.08,0
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1004.64,0
24275,1005.86,0
24275,1008.3,0
24275,1005.86,0
24275,1007.08,0
24275,1009.52,0
24275,1005.86,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1009.52,0
24275,1008.3,0
24275,1007.08,0
24275,1004.64,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1008.3,0
24275,1009.52,0
24275,1005.86,0
24275,1005.86,0
24275,1008.3,0
24275,1003.42,0
24275,1007.08,0
24275,1005.86,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1005.86,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1009.52,0
24275,1007.08,0
24275,1003.42,0
24275,1005.86,0
24275,1009.52,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1009.52,0
24275,1008.3,0
24275,1007.08,0
24275,1008.3,0
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1005.86,0
24275,1007.08,0
24275,1004.64,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1009.52,0
24275,1007.08,0
24275,1008.3,0
24275,1005.86,0
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1010.74,0.06
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1008.3,0
24275,1007.08,0
24275,1007.08,0
24275,1009.52,0
24275,1007.08,0
24275,1004.64,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1005.86,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1005.86,0
24275,1010.74,0.06
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1005.86,0
24275,1008.3,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1007.08,0
24275,1008.3,0
24275,1008.3,0
24275,1004.64,0
24275,1007.08,0
24275,1005.86,0
